,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
335,352.26029896736145,8.96312,0.000199177,0.001673511
336,353.31457257270813,8.96551,0.000200705,0.001674811
337,354.3591675758362,8.96749,0.000201993,0.001676509
338,355.41778922080994,8.96912,0.000204192,0.001678342
339,356.4673545360565,8.97076,0.000205605,0.001680585
340,357.52159118652344,8.97235,0.000207102,0.001682
341,358.57244515419006,8.97406,0.00020861,0.001683477
342,359.6213798522949,8.9737,0.000210798,0.001685741
343,360.67045760154724,8.97542,0.000212599,0.001687585
344,361.7187798023224,8.97782,0.000214682,0.001690027
345,362.7789077758789,8.98019,0.00021685,0.001692154
346,363.8278546333313,8.98071,0.000218891,0.001693695
347,364.88192081451416,8.98139,0.000219813,0.001695497
348,365.93282556533813,8.98324,0.000221216,0.001697625
349,366.9811842441559,8.98369,0.000221928,0.001699637
350,368.03002643585205,8.98591,0.000223226,0.001701303
351,369.07897877693176,8.98838,0.000224692,0.001702487
352,370.1289005279541,8.99068,0.000226262,0.001704489
353,371.1779329776764,8.99049,0.00022756,0.001706731
354,372.2373380661011,8.99167,0.000229005,0.001707811
355,373.29120993614197,8.99453,0.000230984,0.001709665
356,374.3419051170349,8.99716,0.000232481,0.001711887
357,375.3929376602173,8.99861,0.000234638,0.001713239
358,376.4397120475769,8.99976,0.000236355,0.0017148
359,377.48888540267944,9.00066,0.000238114,0.001716949
360,378.5373697280884,9.00355,0.000240082,0.001719013
361,379.59218740463257,8.98828,0.00024182,0.001720396
362,380.6464161872864,8.9867,0.000242961,0.001722178
363,381.6912064552307,8.99028,0.000244511,0.001723299
364,382.75127243995667,8.99377,0.000245631,0.001725353
365,383.8016366958618,8.99626,0.00024717,0.001726967
366,384.85350799560547,8.99938,0.000248835,0.001728769
367,385.8983075618744,9.00101,0.000250395,0.001730593
368,386.9500222206116,9.00383,0.000251819,0.001732196
369,388.0013642311096,9.00687,0.000253305,0.001733768
370,389.0617027282715,9.00871,0.000254824,0.001734816
371,390.1122341156006,9.01108,0.000256268,0.001736619
372,391.160888671875,9.01368,0.000257776,0.001738431
373,392.21655917167664,9.01486,0.000259577,0.001740559
374,393.26694083213806,9.01838,0.000261283,0.001741523
375,394.31410217285156,9.02025,0.000261912,0.001742738
376,395.37146186828613,9.02139,0.00026276,0.001744918
377,396.4216058254242,9.02424,0.000263985,0.001746144
378,397.4723799228668,9.0248,0.000265607,0.001748345
379,398.52334547042847,9.0275,0.000267052,0.001750074
380,399.5736560821533,9.0273,0.000268549,0.001751898
381,400.61903405189514,9.02472,0.000270036,0.001753511
382,401.6752164363861,9.02833,0.000271376,0.001754769
383,402.71944665908813,9.02952,0.00027258,0.00175611
384,403.76902413368225,9.03135,0.000274255,0.001758185
385,404.8212516307831,9.03643,0.000275857,0.001759998
386,405.870245218277,9.03646,0.000276998,0.001764578
387,406.9224042892456,9.03899,0.000278642,0.001766569
388,407.97921347618103,9.03784,0.000279323,0.001768183
389,409.0285093784332,9.03786,0.000280307,0.001769995
390,410.0773766040802,9.03898,0.00028171,0.001770918
391,411.12641763687134,9.04116,0.000283574,0.001773538
392,412.18541049957275,9.04188,0.000284736,0.001773328
393,413.23925852775574,9.04299,0.000286463,0.001775969
394,414.289733171463,9.04444,0.000287458,0.001777666
395,415.3398656845093,9.04618,0.000288976,0.001778337
396,416.3934578895569,9.04467,0.000290599,0.001780464
397,417.43676233291626,9.04646,0.000292148,0.001781869
398,418.48568844795227,9.04773,0.00029396,0.001783011
399,419.5451235771179,9.04821,0.000295781,0.001785096
400,420.5883266925812,9.04882,0.000297519,0.001786019
401,421.6489210128784,9.05185,0.000299163,0.001787412
402,422.700980424881,9.0528,0.000301393,0.001789498
403,423.74896812438965,9.05514,0.000303089,0.001791122
404,424.7970869541168,9.05794,0.000303832,0.001793061
405,425.8471438884735,9.05961,0.00030556,0.001793847
406,426.89924478530884,9.06267,0.000307497,0.001795062
407,427.9593575000763,9.06226,0.000309224,0.001797766
408,429.01016426086426,9.06745,0.000311161,0.001799149
409,430.0597417354584,9.06648,0.000313329,0.00180026
410,431.10915303230286,9.06944,0.000314721,0.001801696
411,432.1578471660614,9.06985,0.000315862,0.001803331
412,433.2066099643707,9.07237,0.000317548,0.001804902
413,434.26652550697327,9.07289,0.000318511,0.001805741
414,435.3157961368561,9.07451,0.000319631,0.001807313
415,436.36930298805237,9.07504,0.000320898,0.001809
416,437.4197447299957,9.07392,0.000322144,0.001810226
417,438.4693007469177,9.07472,0.000323275,0.001811672
418,439.51844024658203,9.07785,0.000324615,0.001813317
419,440.5670256614685,9.07876,0.000325966,0.001814344
420,441.61592864990234,9.07585,0.000327379,0.001816493
421,442.6753988265991,9.07814,0.000328248,0.001817865
422,443.7207717895508,9.07971,0.000329902,0.001819343
423,444.7769687175751,9.08033,0.000331661,0.001820045
424,445.8278558254242,9.08109,0.000332907,0.00182167
425,446.8784284591675,9.08037,0.000334362,0.001822246
426,447.92729234695435,9.08297,0.000335692,0.001824321
427,448.976243019104,9.0847,0.000337262,0.001825746
428,450.0252571105957,9.08665,0.000338906,0.001827245
429,451.08091473579407,9.0881,0.00034056,0.001828586
430,452.13446164131165,9.0875,0.000342435,0.001830095
431,453.18317890167236,9.09072,0.000344047,0.001831499
432,454.23803997039795,9.09092,0.000345471,0.001833344
433,455.2877631187439,9.09292,0.000347125,0.001834884
434,456.33624625205994,9.0944,0.000348193,0.001836215
435,457.3854947090149,9.09592,0.000349638,0.001837493
436,458.4411997795105,9.0981,0.000351145,0.001838814
437,459.49412202835083,9.09956,0.00035213,0.00184048
438,460.549302816391,9.10189,0.00035371,0.001842366
439,461.59941935539246,9.1032,0.000354977,0.001843624
440,462.6483840942383,9.10628,0.000356328,0.001844756
441,463.69660544395447,9.10745,0.000357982,0.001845573
442,464.7462089061737,9.10885,0.000359228,0.001847134
443,465.80172395706177,9.10968,0.000360694,0.001848444
444,466.85488414764404,9.10787,0.000362516,0.001850121
445,467.899347782135,9.11006,0.000363971,0.001851945
446,468.9575614929199,9.11303,0.000365447,0.001852668
447,470.0078852176666,9.11381,0.000366745,0.001854292
448,471.05695104599,9.11737,0.000368232,0.001855204
449,472.11096358299255,9.11784,0.000370211,0.001856964
450,473.16195034980774,9.11877,0.000371907,0.001858704
451,474.2047598361969,9.12158,0.000373132,0.001859249
452,475.2540965080261,9.12279,0.000374514,0.001861533
453,476.31537437438965,9.12479,0.000376053,0.001862078
454,477.36693048477173,9.12565,0.000377864,0.001863503
455,478.41708970069885,9.12627,0.000379225,0.001865484
456,479.4657745361328,9.12857,0.000380513,0.001866616
457,480.5151877403259,9.12317,0.000382188,0.00186824
458,481.569198846817,9.12314,0.000383099,0.00186868
459,482.620724439621,9.12725,0.000384177,0.001870755
460,483.67140889167786,9.12685,0.000384963,0.001871656
461,484.72258162498474,9.13045,0.000386596,0.001873082
462,485.77439045906067,9.13056,0.000387842,0.001874643
463,486.82530665397644,9.13294,0.000389496,0.001875984
464,487.87625455856323,9.13452,0.000390679,0.001877892
465,488.92462825775146,9.13532,0.000392114,0.001878719
466,489.97373366355896,9.13781,0.000393611,0.001880815
467,491.03306579589844,9.13915,0.000394825,0.001881895
468,492.07839727401733,9.14023,0.000396521,0.001883341
469,493.13726353645325,9.13886,0.000397736,0.001884431
470,494.1867926120758,9.13943,0.000399327,0.001885552
471,495.2368097305298,9.13914,0.000401254,0.001887522
472,496.28543996810913,9.13948,0.0004034,0.001888486
473,497.34375166893005,9.14035,0.000404855,0.001889995
474,498.3934314250946,9.14252,0.000406782,0.001891221
475,499.4378559589386,9.14477,0.000408729,0.001892259
476,500.49670577049255,9.14682,0.000410237,0.001893663
477,501.54771995544434,9.14685,0.000411891,0.001894732
478,502.5965712070465,9.14403,0.000413577,0.001896629
479,503.64563250541687,9.14674,0.000414613,0.001898012
480,504.69391775131226,9.14805,0.000415817,0.001899626
481,505.7432613372803,9.14905,0.00041655,0.001900611
482,506.7991738319397,9.14934,0.000417953,0.001901816
483,507.8484642505646,9.15108,0.000419178,0.001903126
484,508.8969576358795,9.15276,0.000420246,0.001904729
485,509.9549312591553,9.15431,0.00042079,0.001906197
486,511.0061423778534,9.15389,0.000421722,0.001907852
487,512.0552496910095,9.15657,0.000421984,0.001909078
488,513.1078546047211,9.15745,0.000422371,0.001910346
489,514.1528844833374,9.15993,0.000423408,0.001911761
490,515.2100880146027,9.16009,0.000423586,0.001913155
491,516.2609453201294,9.16138,0.000424434,0.001914287
492,517.306337594986,9.16208,0.000425167,0.001916152
493,518.3594291210175,9.16395,0.000425763,0.001917158
